Local_SKU,Myntra_SKU,SKU_ID,Category,Nykaa_SKU
BW9008_Coord_Pink-XS,BNWMCOORD94016792,94016792,Co-Ords,BANIW00006202
BW9008_Coord_Pink-XXL,BNWMCOORD94016802,94016802,Co-Ords,BANIW00006207
BW9009AQUA_SKD-L,BNWMKASS94298806,94298806,Kurta Sets,BANIW00004912
BW9009AQUA_SKD-M,BNWMKASS94298798,94298798,Kurta Sets,BANIW00004911
BW9009AQUA_SKD-XL,BNWMKASS94298812,94298812,Kurta Sets,BANIW00004913
BW9009AQUA_SKD-XS,BNWMKASS94298792,94298792,Kurta Sets,BANIW00004909
BW9009AQUA_SKD-XXL,BNWMKASS94298814,94298814,Kurta Sets,BANIW00004914
BW9009PINK_SKD-L,BNWMKASS94298822,94298822,Kurta Sets,BANIW00004918
BW9009PINK_SKD-S,BNWMKASS94298818,94298818,Kurta Sets,BANIW00004916
BW9009PINK_SKD-XL,BNWMKASS94298824,94298824,Kurta Sets,BANIW00004919
BW9009PINK_SKD-XS,BNWMKASS94298816,94298816,Kurta Sets,BANIW00004915
BW9009PINK_SKD-XXL,BNWMKASS94298826,94298826,Kurta Sets,BANIW00004920
BW9010AQUA_SKD-L,BNWMKASS94298772,94298772,Kurta Sets,BANIW00004900
BW9010AQUA_SKD-M,BNWMKASS94298770,94298770,Kurta Sets,BANIW00004899
BW9010AQUA_SKD-S,BNWMKASS94298768,94298768,Kurta Sets,BANIW00004898
BW9010AQUA_SKD-XL,BNWMKASS94298774,94298774,Kurta Sets,BANIW00004901
BW9010AQUA_SKD-XS,BNWMKASS94298766,94298766,Kurta Sets,BANIW00004897
BW9010AQUA_SKD-XXL,BNWMKASS94298776,94298776,Kurta Sets,BANIW00004902
BW9010PINK_SKD-L,BNWMKASS94298834,94298834,Kurta Sets,BANIW00004906
BW9010PINK_SKD-M,BNWMKASS94298832,94298832,Kurta Sets,BANIW00004905
BW9010PINK_SKD-XL,BNWMKASS94298836,94298836,Kurta Sets,BANIW00004907
BW9010PINK_SKD-XS,BNWMKASS94298828,94298828,Kurta Sets,BANIW00004903
BW9010PINK_SKD-XXL,BNWMKASS94298838,94298838,Kurta Sets,BANIW00004908
BW9011_Dress_Black_L,BNWMETHDR94053380,94053380,Ethnic Dresses,BANIW00005221
BW9011_Dress_Black_M,BNWMETHDR94053376,94053376,Ethnic Dresses,BANIW00005220
BW9011_Dress_Black_S,BNWMETHDR94053372,94053372,Ethnic Dresses,BANIW00005219
BW9011_Dress_Black_XL,BNWMETHDR94053386,94053386,Ethnic Dresses,BANIW00005222
BW9011_Dress_Black_XS,BNWMETHDR94053368,94053368,Ethnic Dresses,BANIW00005218
BW9011_Dress_Black_XXL,BNWMETHDR94053392,94053392,Ethnic Dresses,BANIW00005223
BW9011_Dress_Teal_L,BNWMETHDR94053410,94053410,Dresses,BANIW00005215
BW9011_Dress_Teal_M,BNWMETHDR94053408,94053408,Dresses,BANIW00005214
BW9011_Dress_Teal_S,BNWMETHDR94053406,94053406,Dresses,#N/A
BW9011_Dress_Teal_XL,BNWMETHDR94053412,94053412,Dresses,BANIW00005216
BW9011_Dress_Teal_XS,BNWMETHDR94053404,94053404,Dresses,#N/A
BW9011_Dress_Teal_XXL,BNWMETHDR94053416,94053416,Dresses,BANIW00005217
BW9012_Coord_Aqua-M,BNWMCOORD94016988,94016988,Co-Ords,BANIW00004972
BW9012_Coord_Aqua-S,BNWMCOORD94016986,94016986,Co-Ords,BANIW00004971
BW9012_Coord_Aqua-XS,BNWMCOORD94016984,94016984,Co-Ords,BANIW00004970
BW9012_Coord_Aqua-XXL,BNWMCOORD94016994,94016994,Co-Ords,BANIW00004975
BW9012_Coord_Peach-L,BNWMCOORD94016954,94016954,Co-Ords,BANIW00005271
BW9012_Coord_Peach-M,BNWMCOORD94016952,94016952,Co-Ords,BANIW00005270
BW9012_Coord_Peach-S,BNWMCOORD94016950,94016950,Co-Ords,BANIW00005269
BW9012_Coord_Peach-XL,BNWMCOORD94016956,94016956,Co-Ords,BANIW00005272
BW9012_Coord_Peach-XS,BNWMCOORD94016948,94016948,Co-Ords,BANIW00005268
BW9012_Coord_Peach-XXL,BNWMCOORD94016958,94016958,Co-Ords,BANIW00005273
BW9013_Coord_Lime-L,BNWMCOORD94016858,94016858,Co-Ords,BANIW00004979
BW9013_Coord_Lime-M,BNWMCOORD94016856,94016856,Co-Ords,BANIW00004978
BW9013_Coord_Lime-S,BNWMCOORD94016854,94016854,Co-Ords,BANIW00004977
BW9013_Coord_Lime-XL,BNWMCOORD94016860,94016860,Co-Ords,BANIW00004980
BW9013_Coord_Lime-XS,BNWMCOORD94016852,94016852,Co-Ords,BANIW00004976
BW9013_Coord_Mauve-S,BNWMCOORD94016890,94016890,Co-Ords,BANIW00005275
BW9013_Coord_Mauve-XS,BNWMCOORD94016884,94016884,Co-Ords,BANIW00005274
BW9013_Coord_Mauve-XXL,BNWMCOORD94016898,94016898,Co-Ords,BANIW00005279
BW9014_Coord_Green-XXL,BNWMCOORD94016910,94016910,Co-Ords,BANIW00004987
BW9014_Coord_Peach-L,BNWMCOORD94016930,94016930,Co-Ords,BANIW00005283
BW9014_Coord_Peach-M,BNWMCOORD94016928,94016928,Co-Ords,BANIW00005282
BW9014_Coord_Peach-S,BNWMCOORD94016926,94016926,Co-Ords,BANIW00005281
BW9014_Coord_Peach-XL,BNWMCOORD94016932,94016932,Co-Ords,BANIW00005284
BW9014_Coord_Peach-XS,BNWMCOORD94016924,94016924,Co-Ords,BANIW00005280
BW9014_Coord_Peach-XXL,BNWMCOORD94016934,94016934,Co-Ords,BANIW00005285
BW9015_Dress_Blue_L,BNWMETHDR94053424,94053424,Dresses,BANIW00006147
BW9015_Dress_Blue_M,BNWMETHDR94053422,94053422,Dresses,BANIW00006146
BW9015_Dress_Blue_S,BNWMETHDR94053418,94053418,Dresses,BANIW00006145
BW9015_Dress_Blue_XL,BNWMETHDR94053428,94053428,Dresses,BANIW00006148
BW9015_Dress_Blue_XS,BNWMETHDR94053414,94053414,Dresses,BANIW00006144
BW9015_Dress_Blue_XXL,BNWMETHDR94053432,94053432,Dresses,BANIW00006149
BW9015_Dress_Mauve_L,BNWMETHDR94053434,94053434,Dresses,BANIW00006141
BW9015_Dress_Mauve_M,BNWMETHDR94053430,94053430,Dresses,BANIW00006140
BW9015_Dress_Mauve_S,BNWMETHDR94053426,94053426,Dresses,BANIW00006139
BW9015_Dress_Mauve_XL,BNWMETHDR94053436,94053436,Dresses,BANIW00006142
BW9015_Dress_Mauve_XS,BNWMETHDR94053420,94053420,Dresses,BANIW00006138
BW9015_Dress_Mauve_XXL,BNWMETHDR94053438,94053438,Dresses,BANIW00006143
BW9029YELLOW_SKD-L,BNWMKASS96043465,96043465,Kurta Sets,BANIW00005076
BW9030PINK_SKD-S,BNWMKASS96043448,96043448,Kurta Sets,BANIW00005079
BW9032BLUE_DRS-L,BNWMDRSS96226567,96226567,Dresses,BANIW00005141
BW9032BLUE_DRS-M,BNWMDRSS96226564,96226564,Dresses,BANIW00005140
BW9032BLUE_DRS-S,BNWMDRSS96226561,96226561,Dresses,BANIW00005139
BW9032BLUE_DRS-XL,BNWMDRSS96226571,96226571,Dresses,BANIW00005142
BW9032BLUE_DRS-XS,BNWMDRSS96226559,96226559,Dresses,BANIW00005138
BW9032BLUE_DRS-XXL,BNWMDRSS96226574,96226574,Dresses,BANIW00005143
BW9032GREEN_DRS-L,BNWMDRSS96226587,96226587,Dresses,BANIW00005147
BW9032GREEN_DRS-M,BNWMDRSS96226585,96226585,Dresses,BANIW00005146
BW9032GREEN_DRS-S,BNWMDRSS96226582,96226582,Dresses,BANIW00005145
BW9032GREEN_DRS-XL,BNWMDRSS96226589,96226589,Dresses,BANIW00005148
BW9032GREEN_DRS-XS,BNWMDRSS96226578,96226578,Dresses,BANIW00005144
BW9032GREEN_DRS-XXL,BNWMDRSS96226591,96226591,Dresses,BANIW00005149
BW9033GREEN_DRS-L,BNWMDRSS96226604,96226604,Dresses,BANIW00005153
BW9033GREEN_DRS-M,BNWMDRSS96226602,96226602,Dresses,BANIW00005152
BW9033GREEN_DRS-S,BNWMDRSS96226601,96226601,Dresses,BANIW00005151
BW9033GREEN_DRS-XL,BNWMDRSS96226606,96226606,Dresses,BANIW00005154
BW9033GREEN_DRS-XS,BNWMDRSS96226599,96226599,Dresses,BANIW00005150
BW9033GREEN_DRS-XXL,BNWMDRSS96226608,96226608,Dresses,BANIW00005155
BW9033PINK_DRS-L,BNWMDRSS96226580,96226580,Dresses,BANIW00005159
BW9033PINK_DRS-M,BNWMDRSS96226577,96226577,Dresses,BANIW00005158
BW9033PINK_DRS-S,BNWMDRSS96226576,96226576,Dresses,BANIW00005157
BW9033PINK_DRS-XL,BNWMDRSS96226581,96226581,Dresses,BANIW00005160
BW9033PINK_DRS-XS,BNWMDRSS96226575,96226575,Dresses,BANIW00005156
BW9033PINK_DRS-XXL,BNWMDRSS96226583,96226583,Dresses,BANIW00005161
BW9034_LGR_COD-L,BNWMCOORD98891995,98891995,Co-Ords,BANIW00005685
BW9034_LGR_COD-M,BNWMCOORD98891994,98891994,Co-Ords,BANIW00005684
BW9034_LGR_COD-S,BNWMCOORD98891993,98891993,Co-Ords,BANIW00005683
BW9034_LGR_COD-XL,BNWMCOORD98891996,98891996,Co-Ords,BANIW00005686
BW9034_LGR_COD-XS,BNWMCOORD98891992,98891992,Co-Ords,BANIW00005682
BW9034_LGR_COD-XXL,BNWMCOORD98891997,98891997,Co-Ords,BANIW00005687
BW9034_RED_COD-L,BNWMCOORD98690784,98690784,Co-Ords,BANIW00005619
BW9034_RED_COD-S,BNWMCOORD98690782,98690782,Co-Ords,BANIW00005617
BW9034_RED_COD-XL,BNWMCOORD98690785,98690785,Co-Ords,BANIW00005620
BW9034_RED_COD-XXL,BNWMCOORD98690786,98690786,Co-Ords,BANIW00005621
BW9035_BLK_COD-M,BNWMCOORD98690839,98690839,Co-Ords,BANIW00005632
BW9035_BLK_COD-S,BNWMCOORD98690838,98690838,Co-Ords,BANIW00005631
BW9035_BLK_COD-XL,BNWMCOORD98690841,98690841,Co-Ords,BANIW00005634
BW9035_BLK_COD-XS,BNWMCOORD98690837,98690837,Co-Ords,BANIW00005630
BW9035_BLK_COD-XXL,BNWMCOORD98690842,98690842,Co-Ords,BANIW00005635
BW9035_GRN_COD-L,BNWMCOORD98690802,98690802,Co-Ords,BANIW00005643
BW9035_GRN_COD-M,BNWMCOORD98690801,98690801,Co-Ords,BANIW00005642
BW9035_GRN_COD-S,BNWMCOORD98690800,98690800,Co-Ords,BANIW00005641
BW9035_GRN_COD-XL,BNWMCOORD98690803,98690803,Co-Ords,BANIW00005644
BW9035_GRN_COD-XS,BNWMCOORD98690799,98690799,Co-Ords,BANIW00005640
BW9035_GRN_COD-XXL,BNWMCOORD98690804,98690804,Co-Ords,BANIW00005645
BW9036_BLU_COD-L,BNWMCOORD98322106,98322106,Co-Ords,BANIW00005583
BW9036_BLU_COD-M,BNWMCOORD98322104,98322104,Co-Ords,BANIW00005582
BW9036_BLU_COD-S,BNWMCOORD98322102,98322102,Co-Ords,BANIW00005581
BW9036_BLU_COD-XL,BNWMCOORD98322108,98322108,Co-Ords,BANIW00005584
BW9036_BLU_COD-XS,BNWMCOORD98322099,98322099,Co-Ords,BANIW00005580
BW9036_BLU_COD-XXL,BNWMCOORD98322109,98322109,Co-Ords,BANIW00005585
BW9036_PNK_COD-L,BNWMCOORD98690774,98690774,Co-Ords,BANIW00005613
BW9036_PNK_COD-M,BNWMCOORD98690773,98690773,Co-Ords,BANIW00005612
BW9036_PNK_COD-S,BNWMCOORD98690772,98690772,Co-Ords,BANIW00005611
BW9036_PNK_COD-XL,BNWMCOORD98690775,98690775,Co-Ords,BANIW00005614
BW9036_PNK_COD-XS,BNWMCOORD98690771,98690771,Co-Ords,BANIW00005610
BW9036_PNK_COD-XXL,BNWMCOORD98690776,98690776,Co-Ords,BANIW00005615
BW9037_AQU_SKD-L,BNWMKASS100886386,100886386,Kurta Sets,BANIW00005917
BW9037_AQU_SKD-M,BNWMKASS100886385,100886385,Kurta Sets,BANIW00005916
BW9037_AQU_SKD-S,BNWMKASS100886384,100886384,Kurta Sets,BANIW00005915
BW9037_AQU_SKD-XL,BNWMKASS100886387,100886387,Kurta Sets,BANIW00005918
BW9037_AQU_SKD-XXL,BNWMKASS100886388,100886388,Kurta Sets,BANIW00005919
BW9037_FCS_SKD-L,BNWMKASS101025455,101025455,Kurta Sets,BANIW00005902
BW9037_FCS_SKD-M,BNWMKASS101025454,101025454,Kurta Sets,BANIW00005901
BW9037_FCS_SKD-S,BNWMKASS101025453,101025453,Kurta Sets,BANIW00005900
BW9037_FCS_SKD-XL,BNWMKASS101025456,101025456,Kurta Sets,BANIW00005903
BW9037_FCS_SKD-XXL,BNWMKASS101025457,101025457,Kurta Sets,BANIW00005904
BW9038BRN_DRS-L,BNWMDRSS96866472,96866472,Dresses,BANIW00005235
BW9038BRN_DRS-M,BNWMDRSS96866470,96866470,Dresses,BANIW00005234
BW9038BRN_DRS-S,BNWMDRSS96866469,96866469,Dresses,BANIW00005233
BW9038BRN_DRS-XL,BNWMDRSS96866474,96866474,Dresses,BANIW00005236
BW9038BRN_DRS-XS,BNWMDRSS96866467,96866467,Dresses,BANIW00005232
BW9038BRN_DRS-XXL,BNWMDRSS96866476,96866476,Dresses,BANIW00005237
BW9038FUCH_DRS-L,BNWMDRSS96866475,96866475,Dresses,BANIW00005241
BW9038FUCH_DRS-M,BNWMDRSS96866473,96866473,Dresses,BANIW00005240
BW9038FUCH_DRS-S,BNWMDRSS96866471,96866471,Dresses,BANIW00005239
BW9038FUCH_DRS-XL,BNWMDRSS96866477,96866477,Dresses,BANIW00005242
BW9038FUCH_DRS-XS,BNWMDRSS96866468,96866468,Dresses,BANIW00005238
BW9038FUCH_DRS-XXL,BNWMDRSS96866478,96866478,Dresses,BANIW00005243
BW9039GREEN_DRS-L,BNWMDRSS96226596,96226596,Dresses,BANIW00005117
BW9039GREEN_DRS-M,BNWMDRSS96226595,96226595,Dresses,BANIW00005116
BW9039GREEN_DRS-S,BNWMDRSS96226594,96226594,Dresses,BANIW00005115
BW9039GREEN_DRS-XL,BNWMDRSS96226597,96226597,Dresses,BANIW00005118
BW9039GREEN_DRS-XS,BNWMDRSS96226593,96226593,Dresses,BANIW00005114
BW9039GREEN_DRS-XXL,BNWMDRSS96226598,96226598,Dresses,BANIW00005119
BW9039PINK_DRS-L,BNWMDRSS96226566,96226566,Dresses,BANIW00005123
BW9039PINK_DRS-M,BNWMDRSS96226563,96226563,Dresses,BANIW00005122
BW9039PINK_DRS-S,BNWMDRSS96226560,96226560,Dresses,BANIW00005121
BW9039PINK_DRS-XL,BNWMDRSS96226569,96226569,Dresses,BANIW00005124
BW9039PINK_DRS-XS,BNWMDRSS96226557,96226557,Dresses,BANIW00005120
BW9039PINK_DRS-XXL,BNWMDRSS96226572,96226572,Dresses,BANIW00005125
BW9040PINK_DRS-S,BNWMDRSS96226613,96226613,Dresses,BANIW00005127
BW9040PINK_DRS-XS,BNWMDRSS96226612,96226612,Dresses,BANIW00005126
BW9040PINK_DRS-XXL,BNWMDRSS96226620,96226620,Dresses,BANIW00005131
BW9040YELLOW_DRS-XS,BNWMDRSS96226558,96226558,Dresses,BANIW00005132
BW9040YELLOW_DRS-XXL,BNWMDRSS96226573,96226573,Dresses,BANIW00005137
BW9041GREY_DRS-L,BNWMDRSS96226607,96226607,Dresses,BANIW00005171
BW9041GREY_DRS-M,BNWMDRSS96226605,96226605,Dresses,BANIW00005170
BW9041GREY_DRS-S,BNWMDRSS96226603,96226603,Dresses,BANIW00005169
BW9041GREY_DRS-XL,BNWMDRSS96226609,96226609,Dresses,BANIW00005172
BW9041GREY_DRS-XS,BNWMDRSS96226600,96226600,Dresses,BANIW00005168
BW9041GREY_DRS-XXL,BNWMDRSS96226610,96226610,Dresses,BANIW00005173
BW9041RUST_DRS-L,BNWMDRSS96226626,96226626,Dresses,BANIW00005165
BW9041RUST_DRS-M,BNWMDRSS96226625,96226625,Dresses,BANIW00005164
BW9041RUST_DRS-S,BNWMDRSS96226624,96226624,Dresses,BANIW00005163
BW9041RUST_DRS-XL,BNWMDRSS96226627,96226627,Dresses,BANIW00005166
BW9041RUST_DRS-XS,BNWMDRSS96226623,96226623,Dresses,BANIW00005162
BW9041RUST_DRS-XXL,BNWMDRSS96226628,96226628,Dresses,BANIW00005167
BW9043_RED_SKD-S,BNWMKASS98565577,98565577,Kurta Sets,BANIW00005521
BW9043_RED_SKD-XL,BNWMKASS98565580,98565580,Kurta Sets,BANIW00005524
BW9043_RED_SKD-XXL,BNWMKASS98565581,98565581,Kurta Sets,BANIW00005525
BW9043_YLO_SKD-L,BNWMKASS98335961,98335961,Kurta Sets,BANIW00005800
BW9043_YLO_SKD-M,BNWMKASS98335960,98335960,Kurta Sets,BANIW00005801
BW9043_YLO_SKD-S,BNWMKASS98335959,98335959,Kurta Sets,BANIW00005802
BW9043_YLO_SKD-XL,BNWMKASS98335962,98335962,Kurta Sets,BANIW00005803
BW9043_YLO_SKD-XXL,BNWMKASS98335963,98335963,Kurta Sets,BANIW00005804
BW9044_BLK_SKD-L,BNWMKASS98335966,98335966,Kurta Sets,BANIW00005805
BW9044_BLK_SKD-M,BNWMKASS98335965,98335965,Kurta Sets,BANIW00005806
BW9044_BLK_SKD-S,BNWMKASS98335964,98335964,Kurta Sets,BANIW00005807
BW9044_BLK_SKD-XL,BNWMKASS98335967,98335967,Kurta Sets,BANIW00005808
BW9044_BLK_SKD-XXL,BNWMKASS98335968,98335968,Kurta Sets,BANIW00005809
BW9044_FCS_SKD-L,BNWMKASS98335941,98335941,Kurta Sets,BANIW00005810
BW9044_FCS_SKD-M,BNWMKASS98335940,98335940,Kurta Sets,BANIW00005811
BW9044_FCS_SKD-S,BNWMKASS98335939,98335939,Kurta Sets,BANIW00005812
BW9044_FCS_SKD-XL,BNWMKASS98335942,98335942,Kurta Sets,BANIW00005813
BW9044_FCS_SKD-XXL,BNWMKASS98335944,98335944,Kurta Sets,BANIW00005814
BW9046_BLK_COD-L,BNWMCOORD98322124,98322124,Co-Ords,BANIW00005573
BW9046_BLK_COD-M,BNWMCOORD98322122,98322122,Co-Ords,BANIW00005572
BW9046_BLK_COD-S,BNWMCOORD98322120,98322120,Co-Ords,BANIW00005571
BW9046_BLK_COD-XL,BNWMCOORD98322126,98322126,Co-Ords,BANIW00005574
BW9046_BLK_COD-XS,BNWMCOORD98322118,98322118,Co-Ords,BANIW00005570
BW9046_BLK_COD-XXL,BNWMCOORD98322128,98322128,Co-Ords,BANIW00005575
BW9046_RBL_COD-M,BNWMCOORD98322123,98322123,Co-Ords,BANIW00005562
BW9046_RBL_COD-XL,BNWMCOORD98322127,98322127,Co-Ords,BANIW00005564
BW9046_RBL_COD-XS,BNWMCOORD98322119,98322119,Co-Ords,BANIW00005560
BW9046_RBL_COD-XXL,BNWMCOORD98322129,98322129,Co-Ords,BANIW00005565
BW9047_PNK_SKD-L,BNWMKASS98050454,98050454,Kurta Sets,BANIW00005395
BW9047_PNK_SKD-M,BNWMKASS98050452,98050452,Kurta Sets,BANIW00005394
BW9047_PNK_SKD-S,BNWMKASS98050451,98050451,Kurta Sets,BANIW00005393
BW9047_PNK_SKD-XL,BNWMKASS98050456,98050456,Kurta Sets,BANIW00005396
BW9047_PNK_SKD-XXL,BNWMKASS98050458,98050458,Kurta Sets,BANIW00005397
BW9047_YLO_SKD-S,BNWMKASS98050500,98050500,Kurta Sets,BANIW00005388
BW9047_YLO_SKD-XL,BNWMKASS98050503,98050503,Kurta Sets,BANIW00005391
BW9047_YLO_SKD-XXL,BNWMKASS98050504,98050504,Kurta Sets,BANIW00005392
BW9048_BLK_SKD-M,BNWMKASS98050506,98050506,Kurta Sets,BANIW00005399
BW9048_BLK_SKD-S,BNWMKASS98050505,98050505,Kurta Sets,BANIW00005398
BW9048_BLK_SKD-XL,BNWMKASS98050508,98050508,Kurta Sets,BANIW00005401
BW9048_GRN_SKD-M,BNWMKASS98050481,98050481,Kurta Sets,BANIW00005404
BW9048_GRN_SKD-S,BNWMKASS98050480,98050480,Kurta Sets,BANIW00005403
BW9048_GRN_SKD-XL,BNWMKASS98050483,98050483,Kurta Sets,BANIW00005406
BW9048_GRN_SKD-XXL,BNWMKASS98050484,98050484,Kurta Sets,BANIW00005407
BW9049_PPL_SKD-M,BNWMKASS98050471,98050471,Kurta Sets,BANIW00005409
BW9049_PPL_SKD-S,BNWMKASS98050470,98050470,Kurta Sets,BANIW00005408
BW9049_PPL_SKD-XL,BNWMKASS98050473,98050473,Kurta Sets,BANIW00005411
BW9049_RED_SKD-L,BNWMKASS98050492,98050492,Kurta Sets,BANIW00005415
BW9049_RED_SKD-M,BNWMKASS98050491,98050491,Kurta Sets,BANIW00005414
BW9049_RED_SKD-S,BNWMKASS98050490,98050490,Kurta Sets,BANIW00005413
BW9049_RED_SKD-XL,BNWMKASS98050493,98050493,Kurta Sets,BANIW00005416
BW9049_RED_SKD-XXL,BNWMKASS98050494,98050494,Kurta Sets,BANIW00005417
BW9050_FCS_COD-L,BNWMCOORD98322246,98322246,Co-Ords,BANIW00005543
BW9050_FCS_COD-M,BNWMCOORD98322245,98322245,Co-Ords,BANIW00005542
BW9050_FCS_COD-S,BNWMCOORD98322244,98322244,Co-Ords,BANIW00005541
BW9050_FCS_COD-XL,BNWMCOORD98322247,98322247,Co-Ords,BANIW00005544
BW9050_FCS_COD-XS,BNWMCOORD98322243,98322243,Co-Ords,BANIW00005540
BW9050_FCS_COD-XXL,BNWMCOORD98322248,98322248,Co-Ords,BANIW00005545
BW9050_PPL_COD-S,BNWMCOORD98322220,98322220,Co-Ords,BANIW00005551
BW9050_PPL_COD-XS,BNWMCOORD98322218,98322218,Co-Ords,BANIW00005550
BW9050_PPL_COD-XXL,BNWMCOORD98322230,98322230,Co-Ords,BANIW00005555
BW9051_LAV_SKD-L,BNWMKASS98050462,98050462,Kurta Sets,BANIW00005425
BW9051_LAV_SKD-M,BNWMKASS98050461,98050461,Kurta Sets,BANIW00005424
BW9051_LAV_SKD-S,BNWMKASS98050460,98050460,Kurta Sets,BANIW00005423
BW9051_LAV_SKD-XL,BNWMKASS98050463,98050463,Kurta Sets,BANIW00005426
BW9051_LAV_SKD-XXL,BNWMKASS98050464,98050464,Kurta Sets,BANIW00005427
BW9051_PCH_SKD-L,BNWMKASS98050497,98050497,Kurta Sets,BANIW00005420
BW9051_PCH_SKD-M,BNWMKASS98050496,98050496,Kurta Sets,BANIW00005419
BW9051_PCH_SKD-S,BNWMKASS98050495,98050495,Kurta Sets,BANIW00005418
BW9051_PCH_SKD-XL,BNWMKASS98050498,98050498,Kurta Sets,BANIW00005421
BW9051_PCH_SKD-XXL,BNWMKASS98050499,98050499,Kurta Sets,BANIW00005422
BW9052_LAV_SKD-L,BNWMKASS98050487,98050487,Kurta Sets,BANIW00005435
BW9052_LAV_SKD-M,BNWMKASS98050486,98050486,Kurta Sets,BANIW00005434
BW9052_LAV_SKD-S,BNWMKASS98050485,98050485,Kurta Sets,BANIW00005433
BW9052_LAV_SKD-XL,BNWMKASS98050488,98050488,Kurta Sets,BANIW00005436
BW9052_LAV_SKD-XXL,BNWMKASS98050489,98050489,Kurta Sets,BANIW00005437
BW9052_OFW_SKD-L,BNWMKASS98050477,98050477,Kurta Sets,BANIW00005430
BW9052_OFW_SKD-M,BNWMKASS98050476,98050476,Kurta Sets,BANIW00005429
BW9052_OFW_SKD-S,BNWMKASS98050475,98050475,Kurta Sets,BANIW00005428
BW9052_OFW_SKD-XL,BNWMKASS98050478,98050478,Kurta Sets,BANIW00005431
BW9052_OFW_SKD-XXL,BNWMKASS98050479,98050479,Kurta Sets,BANIW00005432
BW9053_RED_SKD-L-NS,BNWMKASS100867848,100867848,Kurta Sets,BANIW00005971
BW9053_RED_SKD-M-NS,BNWMKASS100867847,100867847,Kurta Sets,BANIW00005970
BW9053_RED_SKD-XL-NS,BNWMKASS100867849,100867849,Kurta Sets,BANIW00005972
BW9053_RED_SKD-XXL-NS,BNWMKASS100867850,100867850,Kurta Sets,BANIW00005973
BW9054_MUST_SKD-L,BNWMKASS98050512,98050512,Kurta Sets,BANIW00005445
BW9054_MUST_SKD-M,BNWMKASS98050511,98050511,Kurta Sets,BANIW00005444
BW9054_MUST_SKD-S,BNWMKASS98050510,98050510,Kurta Sets,BANIW00005443
BW9054_MUST_SKD-XL,BNWMKASS98050513,98050513,Kurta Sets,BANIW00005446
BW9054_MUST_SKD-XXL,BNWMKASS98050514,98050514,Kurta Sets,BANIW00005447
BW9054_PPL_SKD-L,BNWMKASS98050467,98050467,Kurta Sets,BANIW00005450
BW9054_PPL_SKD-M,BNWMKASS98050466,98050466,Kurta Sets,BANIW00005449
BW9054_PPL_SKD-S,BNWMKASS98050465,98050465,Kurta Sets,BANIW00005448
BW9054_PPL_SKD-XL,BNWMKASS98050468,98050468,Kurta Sets,BANIW00005451
BW9054_PPL_SKD-XXL,BNWMKASS98050469,98050469,Kurta Sets,BANIW00005452
BW9056_OFW_DRS-L,BNWMDRSS98316159,98316159,Dresses,BANIW00006169
BW9056_OFW_DRS-M,BNWMDRSS98316158,98316158,Dresses,BANIW00006168
BW9056_OFW_DRS-S,BNWMDRSS98316157,98316157,Dresses,BANIW00006167
BW9056_OFW_DRS-XL,BNWMDRSS98316160,98316160,Dresses,BANIW00006170
BW9056_OFW_DRS-XXL,BNWMDRSS98316161,98316161,Dresses,BANIW00006171
BW9056_RED_DRS-L,BNWMDRSS98316147,98316147,Dresses,BANIW00006164
BW9056_RED_DRS-M,BNWMDRSS98316146,98316146,Dresses,BANIW00006163
BW9056_RED_DRS-S,BNWMDRSS98316145,98316145,Dresses,BANIW00006162
BW9056_RED_DRS-XL,BNWMDRSS98316148,98316148,Dresses,#N/A
BW9056_RED_DRS-XXL,BNWMDRSS98316149,98316149,Dresses,BANIW00006166
BW9057_GRE_DRS-L,BNWMDRSS98316170,98316170,Dresses,BANIW00006179
BW9057_GRE_DRS-M,BNWMDRSS98316169,98316169,Dresses,BANIW00006178
BW9057_GRE_DRS-S,BNWMDRSS98316168,98316168,Dresses,BANIW00006177
BW9057_GRE_DRS-XL,BNWMDRSS98316171,98316171,Dresses,BANIW00006180
BW9057_GRE_DRS-XXL,BNWMDRSS98316172,98316172,Dresses,BANIW00006181
BW9057_PNK_DRS-L,BNWMDRSS98316164,98316164,Dresses,BANIW00006174
BW9057_PNK_DRS-M,BNWMDRSS98316163,98316163,Dresses,BANIW00006173
BW9057_PNK_DRS-S,BNWMDRSS98316162,98316162,Dresses,BANIW00006172
BW9057_PNK_DRS-XL,BNWMDRSS98316165,98316165,Dresses,BANIW00006175
BW9057_PNK_DRS-XXL,BNWMDRSS98316166,98316166,Dresses,BANIW00006176
BW9061_PNK_SKD-L,BNWMKASS98565663,98565663,Kurta Sets,BANIW00005820
BW9061_PNK_SKD-S,BNWMKASS98565661,98565661,Kurta Sets,BANIW00005822
BW9061_PNK_SKD-XL,BNWMKASS98565664,98565664,Kurta Sets,BANIW00005823
BW9061_PNK_SKD-XXL,BNWMKASS98565665,98565665,Kurta Sets,BANIW00005824
BW9061_TEL_SKD-L,BNWMKASS98565480,98565480,Kurta Sets,BANIW00005468
BW9061_TEL_SKD-S,BNWMKASS98565478,98565478,Kurta Sets,BANIW00005466
BW9061_TEL_SKD-XXL,BNWMKASS98565482,98565482,Kurta Sets,BANIW00005470
BW9062_FCS_SKD-L,BNWMKASS98565675,98565675,Kurta Sets,BANIW00005486
BW9062_FCS_SKD-M,BNWMKASS98565673,98565673,Kurta Sets,BANIW00005485
